window_idx,pred_command,confidence
24200,19,0.2436
24201,23,0.1854
24202,19,0.2110
24203,19,0.1646
24204,19,0.1890
24205,19,0.2283
24206,23,0.1643
24207,23,0.1460
24208,19,0.2591
24209,8,0.9969
24210,8,0.9986
24211,8,0.2462
24212,8,0.2630
24213,23,0.1575
24214,23,0.1585
24215,24,0.2512
24216,23,0.1868
24217,28,0.1213
24218,8,0.2027
24219,20,0.1866
24220,23,0.1397
24221,19,0.1733
24222,23,0.1039
24223,19,0.1370
24224,19,0.1629
24225,23,0.1985
24226,23,0.1846
24227,23,0.1945
24228,23,0.1499
24229,19,0.2576
24230,19,0.2501
24231,19,0.1940
24232,19,0.2775
24233,19,0.2138
24234,24,0.1227
24235,23,0.1249
24236,19,0.2066
24237,19,0.2217
24238,19,0.1214
24239,7,0.1470
24240,1,0.1757
24242,19,0.2221
24244,0,0.1064
24245,1,0.1482
24246,1,0.1413
24248,19,0.1679
24249,19,0.1653
24250,19,0.1538
24251,19,0.1610
24252,19,0.1798
24253,19,0.1805
24254,19,0.1611
24255,1,0.1157
24256,23,0.1249
24257,19,0.1619
24258,19,0.1895
24259,23,0.1162
24260,0,0.1462
24261,1,0.2087
24262,32,0.1944
24263,32,0.1636
24264,19,0.1911
24265,19,0.1224
24267,30,0.1942
24268,21,0.1466
24269,19,0.1827
24270,23,0.1354
24273,24,0.1229
24274,7,0.1814
24275,8,0.2141
24276,8,0.4922
24277,19,0.2059
24278,19,0.2219
24279,19,0.1519
24280,19,0.1743
24281,19,0.2545
24282,19,0.1092
24283,7,0.1213
24285,1,0.1523
24286,1,0.1346
24287,11,0.1799
24288,7,0.1548
24289,7,0.1723
24290,5,0.2038
24291,9,0.1703
24292,9,0.1491
24293,7,0.1559
24294,5,0.1454
24295,5,0.1557
24297,1,0.1290
24298,19,0.1319
24299,1,0.1647
24300,5,0.1571
24301,7,0.1538
24302,5,0.2184
24303,7,0.2703
24304,7,0.1317
24305,7,0.1673
24306,7,0.2419
24307,7,0.1564
24308,7,0.1426
24309,7,0.1691
24310,5,0.3470
24311,7,0.1972
24312,7,0.3215
24313,1,0.3440
24314,1,0.2619
24315,7,0.2373
24316,7,0.1788
24317,19,0.1080
24319,19,0.1079
24320,19,0.1413
24321,5,0.2202
24322,7,0.1481
24323,32,0.1805
24324,7,0.1723
24325,7,0.1247
24326,19,0.1439
24327,7,0.1157
24328,19,0.1434
24331,7,0.1952
24332,7,0.2408
24333,7,0.1816
24334,7,0.1551
24335,7,0.1690
24336,7,0.1515
24339,1,0.1261
24342,12,0.1085
24343,7,0.1460
24344,7,0.1912
24345,5,0.1737
24346,7,0.1675
24347,5,0.1609
24348,5,0.2013
24349,5,0.1722
24350,5,0.1950
24351,5,0.4341
24352,5,0.1486
24353,1,0.1294
24354,5,0.1292
24355,24,0.1252
24356,24,0.1328
24357,24,0.1425
24358,24,0.2340
24359,8,0.3806
24360,8,0.6907
24362,19,0.1197
24363,8,0.1544
24364,16,0.2885
24365,7,0.1076
24366,24,0.1841
24367,8,0.2121
24368,8,0.2295
24369,28,0.1088
24370,8,0.1598
24371,8,0.3813
24372,8,0.2952
24373,8,0.1068
24374,24,0.2409
24375,30,0.1430
24376,21,0.1303
24377,28,0.1135
24378,22,0.1655
24379,22,0.1581
24380,16,0.1417
24381,5,0.2348
24382,19,0.1504
24383,7,0.1362
24384,8,0.2315
24386,19,0.1401
24387,24,0.2038
24388,16,0.1053
24389,19,0.1321
24390,24,0.2704
24391,24,0.3384
24392,21,0.1686
24393,24,0.2115
24394,21,0.1765
24395,8,0.2466
24396,8,0.2419
24397,19,0.1978
24398,8,0.2286
24399,19,0.1065
24400,19,0.1350
24401,19,0.1990
24402,20,0.3759
24403,8,0.5026
24404,24,0.3113
24405,24,0.5108
24406,8,0.6696
24407,30,0.1847
24408,24,0.1942
24409,24,0.2347
24410,24,0.2245
24411,8,0.2758
24412,28,0.1331
24413,20,0.1456
24414,8,0.3650
24415,8,0.2013
24416,21,0.1710
24417,7,0.1954
24418,8,0.2700
24419,22,0.2014
24420,19,0.1422
24422,7,0.1383
24423,24,0.1684
24424,23,0.1187
24425,8,0.1155
24426,8,0.1999
24427,23,0.1641
24428,21,0.1298
24429,21,0.1524
24430,19,0.1269
24431,21,0.1577
24432,8,0.1654
24433,28,0.1088
24434,5,0.1800
24435,24,0.1650
24436,19,0.2208
24437,19,0.1806
24438,5,0.1819
24439,7,0.1901
24440,24,0.2434
24441,24,0.2569
24442,19,0.1447
24443,7,0.1328
24444,7,0.1961
24445,7,0.2002
24446,20,0.2048
24447,33,0.1281
24448,24,0.1295
24449,24,0.1741
24450,7,0.1188
24452,24,0.1315
24453,19,0.1247
24454,8,0.3323
24455,8,0.1473
24457,5,0.1665
24458,19,0.1330
24459,22,0.1699
24460,8,0.1996
24461,19,0.1053
24463,7,0.1170
24464,21,0.1095
24465,24,0.1659
24466,21,0.1104
24467,16,0.1083
24469,15,0.1344
24470,7,0.1288
24472,7,0.1151
24474,0,0.1251
24475,5,0.1645
24478,15,0.1446
24479,7,0.1618
24480,12,0.1066
24481,12,0.2774
24482,5,0.2014
24483,5,0.1064
24484,0,0.1088
24486,33,0.1628
24487,12,0.1904
24488,11,0.1087
24489,11,0.1858
24490,5,0.2755
24492,12,0.1229
24493,5,0.1577
24494,0,0.1161
24496,19,0.1296
24497,0,0.1595
24498,5,0.1592
24500,21,0.1251
24501,8,0.1642
24502,0,0.1641
24503,6,0.1106
24506,19,0.1087
24507,8,0.1681
24508,8,0.2787
24509,7,0.1724
24512,12,0.1819
24514,15,0.1035
24515,5,0.1220
24517,12,0.1494
24518,6,0.1066
24519,5,0.1426
24522,0,0.1614
24523,1,0.1690
24525,32,0.1242
24528,1,0.1128
24529,7,0.1032
24530,5,0.1363
24531,13,0.1110
24532,19,0.1303
24533,28,0.1374
24534,28,0.1924
24535,5,0.2339
24537,0,0.1045
24539,12,0.1753
24544,1,0.1220
24545,7,0.1115
24546,7,0.1748
24547,7,0.1493
24552,1,0.1168
24553,8,0.1172
24554,8,0.1077
24555,5,0.1365
24556,5,0.1177
24557,0,0.1370
24559,24,0.1139
24560,8,0.2381
24561,8,0.1151
24562,7,0.1054
24563,8,0.1245
24564,8,0.2117
24565,6,0.1033
24566,24,0.1709
24567,8,0.1666
24568,8,0.1650
24570,8,0.4519
24571,8,0.4478
24572,21,0.1249
24573,8,0.1615
24574,8,0.1360
24575,7,0.1071
24576,8,0.1771
24578,9,0.1417
24579,16,0.2092
24580,23,0.1693
24581,9,0.1654
24582,8,0.1495
24583,8,0.1724
24584,19,0.1081
24585,21,0.1620
24586,8,0.4294
24587,8,0.2932
24589,8,0.1030
24590,7,0.1105
24592,8,0.1198
24593,0,0.1703
24594,7,0.1982
24595,1,0.1237
24596,8,0.2303
24597,8,0.2005
24598,21,0.1492
24600,8,0.1083
24601,24,0.1458
24604,24,0.1633
24605,8,0.2444
24606,8,0.5913
24607,8,0.1315
24608,8,0.1756
24609,5,0.1500
24610,19,0.1914
24611,19,0.1381
24612,8,0.2352
24613,7,0.1667
24614,8,0.1132
24615,8,0.1694
24616,1,0.1171
24617,8,0.1054
24618,24,0.2103
24619,21,0.1591
24620,8,0.3580
24621,8,0.5940
24622,24,0.1673
24623,21,0.1210
24624,8,0.3372
24625,8,0.2217
24626,21,0.1064
24627,24,0.1689
24628,8,0.5996
24629,8,0.4759
24630,24,0.1398
24631,24,0.2787
24632,8,0.7478
24633,8,0.3109
24634,21,0.1959
24635,24,0.2579
24636,8,0.2033
24637,21,0.2641
24638,7,0.1851
24639,24,0.2709
24640,24,0.1766
24641,8,0.1607
24642,24,0.1828
24643,19,0.3017
24644,8,0.1323
24645,8,0.4004
24646,24,0.1926
24647,24,0.3511
24648,23,0.1952
24649,8,0.3559
24650,24,0.1662
24651,24,0.2282
24652,23,0.2626
24653,23,0.1592
24654,24,0.3151
24655,24,0.3123
24656,24,0.4673
24657,21,0.2136
24658,24,0.1860
24659,24,0.3165
24660,24,0.3183
24661,8,0.5228
24662,19,0.1293
24663,19,0.1979
24664,8,0.6297
24665,8,0.4862
24666,7,0.1407
24667,8,0.2248
24668,16,0.3037
24669,19,0.1472
24670,24,0.1970
24671,24,0.4549
24672,24,0.3664
24673,24,0.2453
24674,24,0.6167
24675,24,0.3495
24676,24,0.1298
24677,24,0.2601
24678,24,0.3053
24679,24,0.2578
24680,19,0.1609
24681,24,0.1651
24682,24,0.1391
24683,24,0.1894
24684,21,0.1216
24685,21,0.1541
24686,21,0.1493
24687,21,0.2041
24688,24,0.2656
24689,7,0.2292
24690,7,0.1734
24691,24,0.1836
24692,24,0.2462
24693,0,0.1068
24694,0,0.1078
24695,21,0.1832
24696,24,0.1394
24697,24,0.1136
24698,7,0.1305
24699,21,0.1501
24700,21,0.1482
24701,7,0.1150
24702,19,0.1625
24703,19,0.1131
24704,7,0.1385
24705,21,0.1115
24706,24,0.1272
24707,24,0.1451
24708,21,0.1547
24709,7,0.1614
24710,24,0.2421
24711,7,0.1674
24712,7,0.1741
24713,21,0.1772
24714,21,0.1820
24715,24,0.2300
24716,21,0.2527
24717,7,0.1677
24718,7,0.1816
24719,8,0.3232
24720,8,0.4471
24721,8,0.2297
24722,21,0.1265
24723,5,0.2496
24724,8,0.1760
24725,1,0.1847
24726,21,0.1435
24727,24,0.1189
24728,24,0.3299
24729,24,0.4487
24730,24,0.1844
24731,0,0.1907
24732,0,0.1214
24733,21,0.1914
24734,0,0.1351
24735,1,0.1426
24736,21,0.1338
24737,21,0.1280
24738,19,0.1719
24740,0,0.1042
24741,7,0.1137
24742,21,0.1314
24743,21,0.1191
24744,11,0.1152
24745,21,0.1187
24746,21,0.1836
24747,0,0.1859
24749,5,0.1192
24750,24,0.1095
24751,11,0.1688
24752,0,0.2067
24753,0,0.1909
24754,7,0.1366
24755,7,0.1181
24756,21,0.1426
24757,11,0.2809
24758,11,0.2289
24759,21,0.1088
24760,21,0.1554
24761,21,0.1807
24762,0,0.1806
24763,32,0.1210
24764,4,0.1728
24765,12,0.1637
24766,7,0.1137
24767,19,0.1071
24768,0,0.1828
24769,13,0.1418
24770,3,0.1802
24772,24,0.1550
24773,13,0.1600
24774,15,0.1550
24775,7,0.2254
24776,24,0.2429
24777,0,0.1346
24779,7,0.1498
24780,7,0.1818
24781,24,0.2417
24782,0,0.2840
24783,0,0.2136
24784,4,0.2992
24786,24,0.2208
24787,11,0.1423
24788,0,0.1625
24789,25,0.1345
24790,5,0.1973
24791,5,0.2190
24792,24,0.2135
24793,0,0.2434
24794,0,0.4463
24795,5,0.1526
24796,12,0.1348
24797,5,0.1448
24798,0,0.1687
24799,0,0.3723
24800,3,0.4200
24801,12,0.1182
24802,7,0.1268
24803,7,0.1427
24804,21,0.1324
24805,5,0.1276
24806,19,0.1745
24807,24,0.1552
24808,8,0.6797
24809,8,0.5106
24810,24,0.3794
24811,24,0.3517
24812,8,0.2198
24813,8,0.2843
24814,8,0.2758
24815,24,0.1955
24816,24,0.1264
24817,19,0.1226
24818,21,0.1318
24819,21,0.1609
24820,0,0.3670
24821,11,0.2204
24822,24,0.2126
24823,24,0.1300
24824,8,0.1233
24825,24,0.1573
24826,24,0.2621
24828,19,0.1096
24829,24,0.1949
24830,24,0.1451
24831,19,0.1177
24832,21,0.1553
24833,8,0.4548
24834,8,0.2011
24835,24,0.5074
24836,24,0.1280
24837,0,0.1195
24838,21,0.1925
24839,8,0.1848
24840,8,0.2778
24841,8,0.1611
24842,8,0.2569
24843,8,0.1133
24844,21,0.1444
24845,21,0.1108
24846,8,0.4729
24847,8,0.2516
24848,24,0.2252
24849,8,0.4638
24850,8,0.5047
24851,24,0.2971
24852,8,0.4064
24853,11,0.1049
24854,24,0.3651
24855,8,0.2121
24856,8,0.3628
24857,8,0.3407
24858,8,0.4297
24859,24,0.2091
24860,24,0.3947
24861,8,0.4553
24862,8,0.2864
24863,21,0.1499
24864,8,0.1988
24865,24,0.3823
24866,8,0.5956
24867,8,0.6892
24868,24,0.4637
24869,22,0.1875
24870,8,0.1417
24871,24,0.1854
24872,8,0.2223
24873,24,0.1630
24874,24,0.1242
24875,24,0.3054
24876,24,0.2996
24877,8,0.3837
24878,24,0.4034
24879,8,0.3840
24880,24,0.1276
24881,13,0.1112
24882,13,0.1112
24883,13,0.1130
24884,13,0.1141
24885,13,0.1097
24886,24,0.1125
24887,21,0.1380
24889,5,0.1116
24890,19,0.1275
24891,8,0.5608
24892,8,0.2611
24893,21,0.2453
24894,8,0.1619
24895,8,0.1275
24897,7,0.1184
24898,21,0.1224
24900,8,0.8135
24901,8,0.7059
24902,5,0.1728
24903,21,0.1248
24904,16,0.1948
24905,8,0.7829
24906,8,0.6099
24907,16,0.1862
24908,24,0.2322
24909,19,0.1888
24910,4,0.1247
24911,5,0.1522
24912,7,0.1315
24913,21,0.1387
24914,8,0.6005
24915,8,0.5863
24916,7,0.1413
24917,7,0.1350
24918,24,0.1679
24919,0,0.1526
24920,19,0.1703
24921,7,0.1971
24922,7,0.1799
24923,7,0.2432
24924,8,0.2056
24925,16,0.2127
24926,5,0.3749
24927,5,0.3025
24928,5,0.1450
24929,8,0.2451
24930,8,0.6731
24931,16,0.1614
24932,15,0.3186
24933,15,0.3543
24934,19,0.2193
24935,16,0.5151
24936,8,0.8037
24937,15,0.2711
24938,7,0.1927
24939,7,0.1838
24940,19,0.1187
24941,15,0.2446
24942,5,0.4374
24943,7,0.1990
24944,7,0.1371
24946,8,0.1590
24947,7,0.1878
24948,7,0.2338
24949,7,0.1255
24950,5,0.1879
24952,16,0.1879
24953,15,0.1448
24954,15,0.1328
24955,5,0.1647
24956,19,0.1240
24957,19,0.1880
24958,8,0.3069
24959,5,0.1153
24960,19,0.1037
24961,16,0.2369
24962,7,0.3426
24963,15,0.4652
24964,15,0.1450
24965,7,0.1560
24966,5,0.1081
24967,19,0.1491
24968,23,0.2191
24969,19,0.1248
24970,5,0.2124
24971,7,0.1969
24972,24,0.1983
24973,24,0.1613
24974,7,0.1406
24975,5,0.1064
24976,19,0.1916
24977,16,0.1672
24978,8,0.6371
24979,16,0.2793
24980,7,0.1574
24981,5,0.1786
24982,5,0.2141
24983,7,0.1471
24984,21,0.2649
24985,21,0.2552
24986,8,0.4292
24987,8,0.8048
24988,15,0.1345
24989,16,0.5700
24990,8,0.6812
24991,8,0.5532
24992,16,0.2903
24993,16,0.2070
24994,15,0.3310
24995,15,0.1762
24996,16,0.1601
24997,15,0.2865
24998,15,0.2312
24999,5,0.1650
25000,7,0.1921
25001,7,0.1630
25002,7,0.2127
25003,7,0.1560
25004,7,0.1573
25005,7,0.1410
25006,5,0.1740
25007,5,0.2143
25008,5,0.1160
25009,19,0.1077
25010,19,0.1253
25011,19,0.1700
25012,9,0.2708
25013,8,0.1770
25014,9,0.1159
25015,9,0.2103
25016,19,0.1751
25017,8,0.3833
25018,16,0.3214
25019,16,0.2094
25020,16,0.1678
25021,19,0.2325
25022,9,0.1858
25023,9,0.1931
25024,23,0.2351
25025,16,0.2612
25026,19,0.2198
25027,19,0.1727
25028,16,0.1595
25029,16,0.3391
25030,19,0.1708
25032,5,0.1309
25033,23,0.1728
25034,23,0.2383
25035,19,0.2081
25036,8,0.1301
25037,5,0.1516
25038,5,0.1542
25039,5,0.2081
25040,13,0.1646
25041,19,0.3190
25042,19,0.1953
25043,8,0.1287
25044,9,0.1480
25045,19,0.1773
25046,19,0.2399
25047,19,0.2174
25048,9,0.3912
25049,9,0.2220
25050,9,0.2128
25051,9,0.3317
25052,9,0.2693
25053,9,0.3659
25054,9,0.3225
25055,9,0.2548
25056,16,0.2322
25057,16,0.2182
25058,24,0.2526
25059,7,0.1995
25060,30,0.1686
25061,8,0.3901
25062,30,0.1749
25063,16,0.2889
25064,16,0.3570
25065,21,0.1287
25067,21,0.1561
25068,23,0.1065
25069,19,0.1663
25070,19,0.1971
25071,19,0.1156
25072,7,0.2240
25073,8,0.2143
25074,16,0.4657
25075,19,0.1314
25076,1,0.1635
25077,5,0.1085
25078,7,0.1965
25079,7,0.2060
25080,19,0.1837
25081,7,0.1986
25082,7,0.1550
25083,33,0.1382
25084,7,0.1262
25085,32,0.1156
25086,7,0.1422
25087,24,0.1672
25090,24,0.1101
25092,9,0.1117
25093,5,0.1795
25094,5,0.1906
25097,23,0.1417
25098,23,0.1390
25099,5,0.1754
25100,5,0.1281
25101,5,0.1651
25102,5,0.1528
25103,23,0.1291
25104,5,0.1056
25105,5,0.1408
25106,9,0.1579
25107,5,0.1286
25108,5,0.1472
25109,5,0.2094
25110,5,0.1046
25111,5,0.1277
25112,5,0.1096
25113,5,0.1078
25114,7,0.1030
25115,5,0.1285
25116,5,0.1464
25117,5,0.2102
25118,5,0.1411
25119,7,0.1234
25120,5,0.1469
25121,5,0.2184
25122,5,0.1281
25123,5,0.1308
25124,5,0.1665
25125,5,0.1270
25126,5,0.1644
25127,5,0.1371
25129,5,0.1355
25130,5,0.1325
25132,23,0.1229
25133,19,0.1344
25134,24,0.1834
25135,7,0.1171
25136,7,0.1407
25137,21,0.1198
25139,28,0.1669
25140,7,0.1460
25141,5,0.1441
25142,5,0.1136
25143,7,0.1029
25144,7,0.1655
25145,16,0.1106
25147,19,0.1568
25148,5,0.1410
25149,9,0.1316
25150,5,0.1041
25151,5,0.1260
25152,23,0.1849
25153,23,0.1894
25154,19,0.1141
25155,5,0.1557
25156,5,0.1061
25159,23,0.1839
25160,5,0.2400
25161,5,0.1180
25164,19,0.1759
25165,19,0.1063
25167,13,0.1115
25168,13,0.1130
25170,24,0.1116
25171,13,0.1077
25172,29,0.1166
25173,21,0.1247
25175,21,0.1212
25176,24,0.1209
25177,19,0.2065
25178,19,0.2172
25179,19,0.1830
25180,21,0.1514
25181,24,0.1617
25182,7,0.1740
25183,8,0.3162
25184,8,0.4733
25186,7,0.1081
25187,7,0.1466
25189,8,0.3256
25190,0,0.1902
25192,21,0.2534
25193,21,0.1174
25194,15,0.2494
25195,19,0.1822
25196,7,0.1057
25198,4,0.5361
25199,8,0.2951
25201,7,0.1395
25202,21,0.1967
25203,8,0.2066
25204,16,0.1705
25206,21,0.1948
25207,24,0.1842
25208,21,0.1165
25209,21,0.1733
25210,19,0.1924
25211,8,0.1131
25212,5,0.1338
25213,16,0.4035
25214,8,0.4789
25215,5,0.1340
25216,9,0.1622
25217,7,0.2373
25218,24,0.1337
25219,8,0.8147
25220,16,0.3846
25222,21,0.2149
25223,24,0.1640
25224,24,0.3048
25225,24,0.2436
25226,19,0.1469
25229,8,0.5257
25230,16,0.2480
25231,29,0.1187
25232,21,0.1905
25233,5,0.1308
25235,8,0.5593
25236,7,0.1867
25237,7,0.1610
25238,21,0.1646
25239,7,0.1773
25240,8,0.1365
25241,8,0.3220
25242,24,0.1827
25243,24,0.1845
25244,19,0.2099
25245,19,0.1406
25247,5,0.1320
25248,19,0.1765
25249,11,0.1127
25250,23,0.1650
25251,16,0.1374
25252,7,0.1579
25254,19,0.1681
25255,24,0.1375
25256,21,0.1277
25257,15,0.1616
25258,15,0.1658
25259,7,0.1741
25260,21,0.2556
25261,0,0.1123
25262,0,0.2133
25263,19,0.1583
25264,16,0.4638
25265,19,0.2589
25266,15,0.1228
25267,24,0.2000
25268,8,0.1250
25269,21,0.1329
25270,24,0.2195
25271,7,0.2726
25272,24,0.2520
25273,16,0.5655
25274,22,0.1695
25275,24,0.1835
25276,23,0.1873
25277,19,0.2089
25278,19,0.1681
25279,19,0.2854
25280,19,0.2516
25281,19,0.1142
25282,16,0.2192
25283,16,0.2042
25284,14,0.1589
25285,19,0.1600
25286,7,0.1868
25287,7,0.1600
25288,19,0.1643
25289,7,0.1255
25290,0,0.1117
25291,11,0.1433
25292,7,0.1435
25293,19,0.1440
25294,7,0.1603
25295,19,0.1148
25296,23,0.1891
25297,24,0.1646
25298,22,0.1801
25299,19,0.1225
25300,7,0.1315
25301,9,0.2083
25302,23,0.1542
25303,23,0.1796
25304,28,0.1690
25305,23,0.1945
25306,8,0.2532
25307,8,0.1509
25308,23,0.2623
25309,19,0.1129
25310,19,0.1492
25311,23,0.1554
25312,24,0.1658
25313,21,0.1805
25314,7,0.1923
25315,8,0.1881
25316,8,0.4096
25317,5,0.1325
25318,8,0.1485
25319,8,0.2465
25320,23,0.1293
25321,19,0.1122
25322,19,0.1464
25323,23,0.1026
25324,22,0.2580
25325,8,0.4528
25326,23,0.1212
25328,8,0.1250
25329,19,0.1574
25330,8,0.6471
25331,8,0.8307
25332,8,0.1427
25333,8,0.3784
25334,24,0.1693
25335,24,0.1209
25336,8,0.5429
25337,8,0.5166
25338,21,0.1300
25339,24,0.1749
25340,9,0.1330
25341,23,0.1947
25342,7,0.1691
25343,24,0.2460
25344,21,0.1367
25345,19,0.1823
25346,24,0.2120
25347,21,0.1242
25348,30,0.2064
25349,7,0.2807
25351,19,0.1182
25352,7,0.1697
25353,7,0.1865
25354,22,0.1928
25355,21,0.1901
25356,24,0.2698
25357,23,0.1658
25358,10,0.1458
25359,7,0.1423
25360,8,0.1962
25361,8,0.5619
25362,21,0.1176
25363,21,0.1393
25364,7,0.1912
25366,7,0.1781
25367,24,0.1351
25369,21,0.1998
25370,24,0.2289
25371,21,0.1744
25372,21,0.1876
25373,19,0.1609
25374,21,0.1197
25375,21,0.1175
25376,23,0.2162
25377,23,0.1763
25378,5,0.1133
25379,24,0.1669
25380,24,0.1318
25382,23,0.1237
25384,21,0.1184
25385,21,0.1418
25387,9,0.1208
25388,8,0.1645
25389,24,0.1243
25390,21,0.1224
25391,24,0.1525
25392,7,0.1246
25393,7,0.1165
25394,21,0.1378
25395,24,0.1372
25396,21,0.1172
25397,7,0.1181
25398,7,0.1361
25399,24,0.1119
25400,24,0.1026
25401,21,0.1160
25402,21,0.1061
25403,24,0.1062
25404,24,0.1125
25405,21,0.1144
25406,5,0.1180
25407,7,0.1294
25408,21,0.1160
25409,24,0.1083
25410,24,0.1043
25412,7,0.1449
25413,21,0.1214
25414,24,0.1215
25416,9,0.1577
25417,5,0.1319
25418,21,0.1283
25419,24,0.1291
25420,24,0.1987
25421,21,0.1754
25422,5,0.1833
25423,7,0.1277
25424,7,0.3008
25425,15,0.2310
25426,18,0.2272
25427,7,0.1037
25428,21,0.1373
25429,8,0.5513
25430,8,0.3084
25432,18,0.2576
25433,15,0.1035
25435,5,0.1518
25436,16,0.4604
25437,8,0.5752
25438,5,0.1643
25439,5,0.2288
25440,5,0.1240
25442,8,0.3960
25443,8,0.3313
25445,14,0.1415
25446,15,0.1241
25447,15,0.1161
25448,18,0.1694
25449,8,0.5297
25450,15,0.1089
25451,5,0.1742
25452,5,0.2379
25454,19,0.1769
25455,7,0.2011
25456,7,0.1942
25457,7,0.1208
25458,8,0.4805
25459,8,0.8536
25460,16,0.2089
25461,5,0.1978
25462,8,0.2290
25463,8,0.7819
25464,8,0.7740
25465,23,0.1643
25466,19,0.1873
25467,9,0.1632
25468,16,0.2074
25469,8,0.6762
25470,19,0.2602
25471,19,0.1862
25472,19,0.1495
25473,8,0.6135
25474,8,0.1569
25475,5,0.1713
25476,11,0.1154
25477,16,0.3870
25478,8,0.6198
25479,19,0.1155
25480,19,0.1491
25481,5,0.1435
25482,8,0.7545
25483,8,0.6414
25484,19,0.2224
25485,19,0.1569
25486,23,0.1484
25487,8,0.7672
25488,8,0.3334
25489,19,0.1791
25490,16,0.2221
25491,8,0.5913
25492,19,0.1168
25493,24,0.2385
25494,7,0.1210
25495,1,0.1257
25496,19,0.1026
25497,28,0.1080
25498,7,0.1254
25499,7,0.1408
25500,7,0.1502
25502,30,0.1136
25503,7,0.1413
25504,7,0.1817
25505,7,0.1730
25506,24,0.1532
25507,0,0.1354
25508,8,0.7193
25509,20,0.3103
25510,24,0.1195
25511,7,0.1597
25512,7,0.1587
25515,7,0.1556
25516,6,0.1069
25517,24,0.2060
25518,7,0.1288
25519,1,0.1917
25520,32,0.1776
25521,32,0.2158
25522,32,0.1962
25523,7,0.2071
25524,7,0.1590
25525,32,0.2088
25526,7,0.1892
25527,32,0.1152
25529,0,0.1147
25530,16,0.1734
25531,19,0.1693
25532,16,0.2968
25533,19,0.1280
25534,16,0.2136
25535,16,0.1793
25536,16,0.1945
25537,19,0.2107
25538,19,0.1706
25539,9,0.1354
25540,9,0.2923
25541,19,0.1751
25542,16,0.1480
25544,9,0.2032
25545,9,0.2107
25546,9,0.3234
25547,7,0.1200
25548,32,0.1528
25550,7,0.1685
25551,1,0.1068
25552,19,0.1035
25553,24,0.1143
25554,32,0.1296
25555,7,0.1282
25556,7,0.2234
25557,21,0.1526
25558,7,0.1516
25559,7,0.1845
25560,24,0.1655
25561,24,0.4357
25562,8,0.2681
25563,8,0.5864
25564,23,0.1904
25565,23,0.1308
25566,8,0.1414
25567,19,0.1051
25569,7,0.1061
25571,7,0.1026
25572,7,0.1317
25573,24,0.1090
25574,8,0.3271
25575,8,0.7546
25576,8,0.4394
25578,7,0.1558
25579,7,0.1621
25580,1,0.1969
25581,7,0.1689
25582,19,0.1037
25583,28,0.1569
25584,8,0.2874
25585,23,0.1645
25586,5,0.1440
25587,7,0.1480
25588,7,0.1614
25589,24,0.2056
25590,24,0.1825
25591,7,0.1029
25592,23,0.1389
25593,8,0.2694
25594,23,0.2144
25595,0,0.1027
25596,7,0.1314
25597,24,0.1659
25598,30,0.1816
25599,7,0.1729
25600,24,0.4215
25601,24,0.3223
25602,24,0.1893
25603,24,0.2540
25604,7,0.1883
25605,7,0.1736
25606,7,0.2159
25607,5,0.1580
25608,8,0.1836
25609,8,0.9056
25610,8,0.4416
25611,5,0.1765
25612,5,0.2426
25613,7,0.1512
25614,7,0.1405
25615,21,0.1320
25616,19,0.1122
25617,7,0.1488
25618,5,0.1559
25619,7,0.1404
25620,7,0.1576
25621,21,0.1768
25623,8,0.4462
25624,8,0.7466
25625,7,0.2174
25626,5,0.1558
25627,7,0.1401
25628,24,0.1215
25629,5,0.1515
25630,19,0.1596
25631,8,0.6456
25632,8,0.3756
25633,5,0.1623
25634,5,0.1880
25635,7,0.1530
25636,7,0.1490
25637,5,0.1713
25638,8,0.3983
25639,8,0.3980
25640,19,0.1449
25642,7,0.1561
25643,7,0.1545
25645,8,0.2505
25646,23,0.1061
25648,7,0.1309
25649,7,0.1986
25650,7,0.1929
25651,5,0.1581
25652,19,0.1638
25653,19,0.1981
25654,19,0.1572
25655,19,0.1084
25656,7,0.1558
25657,7,0.1473
25658,7,0.1392
25659,7,0.1327
25660,7,0.1409
25661,19,0.1109
25662,19,0.1873
25663,19,0.1505
25664,19,0.1085
25665,7,0.1900
25666,7,0.1920
25667,7,0.1606
25668,24,0.1793
25669,22,0.1335
25670,28,0.1172
25671,7,0.1256
25672,5,0.1492
25673,5,0.1416
25674,7,0.1706
25675,7,0.1509
25676,7,0.1476
25677,7,0.1414
25678,7,0.1611
25679,21,0.1612
25680,7,0.1696
25681,7,0.1628
25682,7,0.2402
25683,7,0.2703
25684,7,0.1904
25685,7,0.1532
25686,7,0.1653
25687,7,0.1517
25688,7,0.1652
25689,7,0.1271
25691,28,0.1152
25692,7,0.1281
25693,7,0.1254
25695,1,0.1701
25696,1,0.2483
25697,9,0.1810
25698,23,0.1345
25700,2,0.1538
25702,16,0.1438
25703,28,0.1794
25704,26,0.1201
25705,23,0.1035
25706,19,0.1225
25707,19,0.1515
25708,19,0.1781
25711,28,0.1667
25712,8,0.1650
25713,24,0.1085
25715,19,0.1045
25716,19,0.1489
25717,19,0.1115
25718,5,0.1359
25720,19,0.1160
25721,6,0.1445
25722,24,0.2352
25723,24,0.1163
25724,27,0.1169
25725,28,0.1387
25726,22,0.1120
25728,23,0.1288
25729,7,0.1531
25730,5,0.1392
25731,5,0.1424
25732,7,0.1152
25733,19,0.1416
