window_idx,pred_command,confidence,pose0,pose1,pose2,pose3,pose4,pose5,pose6,pose7,pose8,pose9,pose10,pose11,pose12,pose13,pose14,pose15,pose16,pose17,pose18,pose19
37083,0,0.3785,-0.0735,0.1367,0.2107,0.4964,0.0929,0.4199,0.3188,0.1592,0.0682,0.5954,0.2734,0.1697,0.0013,0.5062,0.1931,0.2020,-0.1819,0.2185,0.5126,0.0549
37084,0,0.6276,0.1089,0.1741,0.3417,0.6023,0.1642,0.7683,0.7599,0.1509,0.1405,0.9241,0.6114,0.3086,0.1037,0.8627,0.4934,0.3309,-0.0447,0.5568,0.7748,0.1304
37085,0,0.6681,0.1229,0.2505,0.3340,0.4853,0.1794,0.7614,0.5082,0.1018,0.1354,0.8663,0.3935,0.1652,0.0886,0.7194,0.3347,0.1634,-0.0770,0.3735,0.6614,0.0143
37086,0,0.3950,0.1308,0.3329,0.3106,0.3280,0.0488,0.4982,0.2263,0.1026,0.0123,0.5924,0.1987,0.0431,0.0030,0.3989,0.1783,0.0572,-0.1486,0.0169,0.4900,0.0297
37087,0,0.3787,0.1289,0.2493,0.3183,0.4625,0.1372,0.6508,0.6273,0.0932,0.1088,0.7659,0.4487,0.1820,0.0417,0.6506,0.3987,0.2502,-0.1229,0.2643,0.7248,0.1574
37088,0,0.5236,0.1010,0.3132,0.3200,0.4358,0.0990,0.8946,0.6441,0.0238,0.1088,1.0265,0.4494,0.1908,0.0986,0.9478,0.3592,0.2076,-0.0130,0.5529,0.7527,0.0683
37089,0,0.5647,0.0156,0.4111,0.2310,0.3321,-0.0490,0.6327,0.2946,0.0530,-0.0597,0.7714,0.2557,0.1429,0.0138,0.6809,0.1664,0.1049,-0.0664,0.3172,0.5426,-0.0305
37090,0,0.7902,0.0141,0.3124,0.3006,0.4661,0.0661,0.6326,0.5274,0.1035,0.0278,0.7657,0.4642,0.2721,0.0532,0.7201,0.3696,0.2829,-0.0732,0.4072,0.6584,0.1135
37091,0,0.8785,-0.0088,0.2635,0.3641,0.4747,0.0758,0.6786,0.4961,0.0379,0.0680,0.8399,0.3914,0.2122,0.0812,0.7949,0.3030,0.2480,-0.0739,0.4502,0.6612,0.0674
37092,0,0.8282,-0.0152,0.2302,0.2658,0.4341,-0.0168,0.4572,0.2864,0.0987,-0.0523,0.5897,0.2413,0.1530,-0.0217,0.5166,0.1881,0.1623,-0.1759,0.1443,0.6104,-0.0061
37093,0,0.5678,0.1003,0.1204,0.3530,0.6282,0.0494,0.6291,0.6679,0.1487,-0.0040,0.7392,0.5836,0.2650,0.0301,0.6989,0.4867,0.2853,-0.1165,0.3297,0.7960,0.1457
37094,0,0.5276,0.1196,0.0451,0.4471,0.8008,0.0679,0.5300,0.4864,0.1136,-0.0201,0.6162,0.4308,0.1662,-0.0275,0.4863,0.3696,0.1961,-0.1926,0.0586,0.6307,0.1786
37095,0,0.6948,0.1242,0.0399,0.4512,0.8115,0.0549,0.4576,0.4878,0.0974,-0.0320,0.5277,0.3983,0.1537,-0.0389,0.4082,0.3242,0.1888,-0.2083,0.0042,0.5608,0.1885
37096,0,0.6989,0.1389,0.0430,0.4570,0.8124,0.0916,0.6161,0.7489,0.0764,0.0118,0.7049,0.5708,0.2112,0.0004,0.6368,0.4608,0.2663,-0.1620,0.2590,0.7096,0.1732
37097,0,0.5669,0.1212,0.0410,0.4527,0.8122,0.0590,0.3780,0.3462,0.1089,-0.0817,0.4489,0.3123,0.1417,-0.1399,0.3019,0.2763,0.1740,-0.3035,-0.1338,0.5534,0.1225
37098,0,0.3606,0.1294,0.0404,0.4527,0.8117,0.0806,0.4781,0.5957,0.1153,-0.0208,0.5899,0.5406,0.2334,-0.0486,0.5100,0.4657,0.2675,-0.2189,0.0817,0.7525,0.2560
37099,0,0.3498,0.0219,0.0131,0.3530,0.6776,0.0853,0.3570,0.5232,0.1182,-0.0272,0.4826,0.4629,0.2179,-0.0448,0.4838,0.3672,0.2392,-0.2088,0.1557,0.6853,0.1718
37100,0,0.5466,0.0109,0.0733,0.3004,0.5527,0.0730,0.3901,0.3910,0.1155,-0.0460,0.4641,0.3454,0.1789,-0.0664,0.4602,0.2620,0.1894,-0.2004,0.1432,0.5606,0.0286
37101,0,0.5024,-0.0294,0.1375,0.2679,0.4912,0.0980,0.4548,0.4061,0.0751,0.0041,0.5209,0.3133,0.1379,0.0117,0.4634,0.2538,0.1925,-0.1386,0.1544,0.5425,0.0214
37102,0,0.4643,-0.0819,0.1279,0.2327,0.4591,0.0584,0.2326,0.2408,0.1059,-0.0463,0.2886,0.2116,0.1210,-0.0123,0.2330,0.1510,0.1738,-0.1660,-0.0037,0.4066,0.0415
37103,0,0.5398,0.0453,0.1422,0.3086,0.4917,0.0831,0.4322,0.3942,0.1004,-0.0234,0.4670,0.3469,0.1777,-0.0056,0.4062,0.2656,0.2340,-0.1555,0.1357,0.5228,0.0984
37104,0,0.7850,0.0537,0.1354,0.3213,0.4459,0.1317,0.4110,0.4118,0.0528,0.0081,0.4729,0.3284,0.1456,0.0146,0.3834,0.2383,0.2216,-0.1686,0.1041,0.4794,0.1162
37105,0,0.7712,0.0320,0.0681,0.3164,0.4876,0.1390,0.4141,0.4885,0.0534,0.0212,0.5048,0.3845,0.1763,0.0338,0.4345,0.2772,0.2451,-0.1578,0.1562,0.5059,0.1452
37106,0,0.6109,-0.0979,-0.0069,0.2789,0.4596,0.0855,0.2250,0.2215,0.0883,-0.0283,0.3321,0.1581,0.1381,-0.0081,0.2644,0.1040,0.1661,-0.1914,0.0235,0.3557,0.0900
37107,0,0.6093,0.0049,0.1506,0.2630,0.3767,-0.0407,0.3522,0.0759,0.0804,-0.0824,0.4198,0.0954,0.0854,-0.0155,0.3676,0.0710,0.0857,-0.1352,0.1002,0.4181,0.0006
37108,0,0.2348,0.0549,0.2402,0.2595,0.3889,0.0562,0.5611,0.1567,0.0397,-0.0392,0.5886,0.1416,0.0816,-0.0374,0.5283,0.1089,0.0950,-0.1560,0.2235,0.5077,-0.0513
37109,3,0.2271,-0.1100,0.0691,0.1975,0.3892,0.2461,0.3158,0.3159,0.0171,0.0738,0.4652,0.1487,0.1133,0.0435,0.4623,0.0522,0.1764,-0.1513,0.3034,0.2560,0.0930
37110,1,0.3390,-0.1677,-0.0772,0.1206,0.3901,0.2253,0.1158,0.2231,0.0335,0.0448,0.3320,0.0904,0.1044,0.0523,0.3677,0.0116,0.1663,-0.1681,0.3047,0.1591,0.1322
37111,0,0.7340,-0.2253,-0.1085,0.0783,0.3821,0.2094,0.2688,0.1287,0.0538,0.0715,0.4527,0.0115,0.1496,0.1115,0.4872,-0.0412,0.1258,-0.0849,0.4217,0.1019,0.1137
37112,0,0.5429,-0.1891,-0.0324,0.1472,0.3609,0.1375,0.3658,0.2059,0.0364,0.0873,0.5281,0.0584,0.1766,0.1516,0.5610,-0.0136,0.1331,-0.0088,0.4614,0.1276,0.1203
37113,0,0.2007,-0.0111,0.1338,0.1921,0.3420,-0.0433,0.2533,0.1110,0.0787,-0.0735,0.3449,0.1180,0.1062,-0.0054,0.3519,0.0493,0.0897,-0.1257,0.1487,0.3343,0.0085
37114,0,0.1466,0.1165,0.2496,0.2539,0.4087,-0.0618,0.4905,0.1948,0.0698,-0.1073,0.5600,0.2184,0.1031,-0.0249,0.5633,0.1411,0.1012,-0.0889,0.2725,0.4925,-0.0494
37115,0,0.1510,-0.0381,0.1884,0.2884,0.4492,0.0634,0.4018,0.1686,0.0783,-0.0844,0.5033,0.1365,0.1081,-0.0572,0.4733,0.1013,0.1158,-0.1700,0.2063,0.4569,-0.0515
37116,0,0.2440,-0.0208,0.1445,0.2813,0.4675,0.0629,0.4466,0.3547,0.0860,-0.0673,0.5791,0.2601,0.1758,-0.0542,0.5126,0.2486,0.1957,-0.1599,0.2247,0.5557,0.0323
37117,0,0.3004,0.1403,0.1389,0.3422,0.4470,-0.1045,0.7320,0.4015,0.0093,-0.0965,0.8133,0.3494,0.1537,0.0034,0.7631,0.2672,0.1640,0.0260,0.4491,0.5390,-0.0014
37118,0,0.3693,-0.0317,0.0320,0.2689,0.3704,-0.0148,0.4316,0.0640,0.0377,-0.1069,0.4598,0.0848,0.0578,-0.0276,0.4419,0.0027,0.0434,-0.0533,0.2337,0.2449,-0.0548
37119,0,0.4309,-0.1694,-0.0237,0.1820,0.3618,0.1256,0.5052,0.0022,0.0225,0.0262,0.5363,0.0014,0.0910,0.0850,0.5371,-0.0504,0.0422,0.0176,0.3900,0.1023,0.0076
37120,0,0.3038,-0.1432,-0.0055,0.2111,0.3840,0.0128,0.5034,0.0458,0.0285,0.0031,0.5839,0.0425,0.1108,0.1080,0.5812,-0.0276,0.0573,0.0428,0.4193,0.1454,0.0014
37121,0,0.4902,-0.1393,-0.0187,0.1887,0.3737,-0.0949,0.0885,-0.0274,0.1248,-0.1051,0.2351,-0.0278,0.0905,0.0152,0.1973,-0.0624,0.0272,-0.0944,0.0458,0.1327,0.0054
37122,0,0.8178,-0.0049,0.0708,0.1783,0.3751,-0.1536,0.1307,-0.0619,0.1160,-0.1211,0.2500,-0.0428,0.0600,0.0258,0.1922,-0.0763,0.0228,-0.0032,-0.0307,0.1919,-0.0014
37123,0,0.7322,0.0485,0.1557,0.2276,0.4084,-0.0974,0.0893,-0.0332,0.1079,-0.1619,0.1719,-0.0228,0.0367,-0.0440,0.1196,-0.0587,0.0530,-0.1022,-0.1364,0.2824,-0.0311
37124,0,0.7354,0.0084,0.1496,0.2502,0.4191,-0.1027,0.1235,0.0013,0.0805,-0.1133,0.1899,-0.0364,0.0226,0.0372,0.1441,-0.0696,0.0166,-0.0172,-0.0340,0.1588,0.0074
37125,0,0.7488,0.0110,0.1540,0.2515,0.4191,-0.0637,0.1532,-0.0302,0.0549,-0.0551,0.2238,-0.0657,0.0016,0.0704,0.1603,-0.0863,0.0101,0.0319,-0.0114,0.1396,0.0118
37126,0,0.7610,0.0142,0.1573,0.2532,0.4194,-0.0624,0.1389,-0.0229,0.0457,-0.0468,0.2619,-0.0757,0.0133,0.0725,0.1934,-0.0863,0.0056,0.0155,0.0257,0.1318,0.0118
37127,0,0.8410,0.0088,0.1499,0.2514,0.4194,-0.0657,0.0413,-0.0003,0.0762,-0.0931,0.1691,-0.0509,0.0431,0.0130,0.1343,-0.0719,0.0226,-0.0690,-0.0308,0.1590,0.0104
37128,0,0.9046,0.0182,0.0895,0.3343,0.5317,0.0462,0.1051,0.3421,0.1381,-0.0693,0.2125,0.3138,0.1621,-0.0489,0.2064,0.2181,0.1808,-0.2037,-0.0209,0.4925,0.0764
37129,0,0.9112,-0.0029,0.0446,0.4591,0.8341,0.1098,0.5209,1.2001,0.4290,0.0740,0.6113,1.0852,0.6678,0.0917,0.5336,1.0157,0.7160,-0.0238,0.3268,1.2042,0.6162
37130,0,0.2971,-0.0603,0.0914,0.4064,0.9174,0.1637,0.5715,1.5242,0.8183,0.1011,0.5836,1.3863,1.0686,0.1185,0.4725,1.4478,1.1054,0.0676,0.3805,1.5215,1.0629
37133,0,0.4158,-0.3259,0.0648,0.6036,0.7155,0.0539,0.2399,1.0001,0.8275,-0.0166,0.4467,0.9050,0.9539,0.0548,0.3926,0.8745,0.8545,-0.0554,0.1818,1.0290,0.8467
37134,0,0.6348,-0.2667,0.0272,0.6178,0.7885,0.1116,0.4980,1.3333,0.9891,0.0309,0.6794,1.2965,1.2189,0.0688,0.5966,1.2719,1.1606,-0.0123,0.3869,1.3752,1.1596
37135,0,0.8889,-0.2438,0.1168,0.4106,0.1606,0.1269,0.3103,0.3887,0.3928,-0.0152,0.3923,0.4217,0.4827,0.0750,0.2650,0.4037,0.4429,-0.0142,-0.0217,0.5937,0.4615
37136,0,0.9501,-0.1287,0.2964,0.2704,0.0370,-0.0183,0.0382,-0.0870,0.0702,-0.0622,0.0899,-0.0873,-0.0078,0.1095,-0.0182,-0.0873,-0.0168,0.0899,-0.3043,0.1879,0.0348
37137,0,0.7919,-0.0265,0.3316,0.2090,0.2751,-0.1354,0.0398,-0.0873,0.0409,-0.1035,0.0644,-0.0873,-0.0597,0.0854,-0.0183,-0.0873,-0.0465,0.1492,-0.2413,0.2129,-0.0172
37138,0,0.6627,-0.0471,0.2843,0.1176,0.2894,-0.0208,0.0300,-0.0210,0.0255,-0.1220,0.0838,-0.0758,-0.0649,0.0263,0.0200,-0.0874,-0.0184,0.0229,-0.1492,0.1738,-0.0108
37139,0,0.6103,-0.0597,0.2269,0.0652,0.3302,0.1709,0.2314,0.4836,-0.0274,0.0509,0.4002,0.1665,-0.0240,0.1496,0.3786,0.0191,0.1044,0.1131,0.2692,0.1331,0.1187
37140,0,0.2281,-0.0746,0.2158,0.0621,0.3312,0.1973,0.1798,0.4449,0.0040,0.0428,0.3523,0.1667,0.0194,0.0661,0.3345,0.0196,0.1320,0.0402,0.1546,0.1609,0.1224
37141,0,0.5438,-0.0398,0.1825,0.0997,0.3719,0.1113,0.0837,0.3316,0.0403,-0.0488,0.2658,0.2267,0.0444,-0.0087,0.2942,0.0334,0.1123,-0.0847,0.0465,0.2293,0.0673
37142,0,0.6250,0.0371,0.2021,0.1650,0.4016,-0.0600,0.2849,0.4233,0.0288,-0.0666,0.4755,0.3181,0.0432,0.0705,0.4991,0.0940,0.0835,0.0518,0.2240,0.3121,0.0311
37143,0,0.4276,0.0282,0.2796,0.1691,0.3715,-0.2018,0.2435,0.1161,0.1357,-0.1877,0.3105,0.1115,0.0595,-0.0343,0.2522,0.0425,0.0437,0.0075,-0.0413,0.3129,0.0055
37144,0,0.4391,0.0386,0.2673,0.2785,0.4684,-0.0646,0.4004,0.5044,0.2400,-0.0769,0.4787,0.4460,0.2661,0.0224,0.4390,0.3221,0.2873,-0.0061,0.1595,0.4832,0.2224
37145,0,0.3041,0.0813,0.1462,0.3920,0.5471,0.0211,0.4963,0.7954,0.3365,-0.0237,0.6132,0.7038,0.4553,0.0358,0.5801,0.5158,0.4397,-0.0608,0.2511,0.6011,0.3346
37146,0,0.2352,0.1185,0.0644,0.3706,0.5805,0.0561,0.5201,1.0986,0.5875,0.0062,0.6078,1.0130,0.7899,0.0649,0.5486,0.8558,0.8424,-0.0553,0.2521,0.8792,0.7486
37147,0,0.3234,0.1488,0.0924,0.3126,0.6826,0.1454,0.6825,1.6576,0.9008,0.0785,0.7757,1.4271,1.1579,0.1571,0.6791,1.4738,1.4127,0.0088,0.4316,1.4781,1.1621
37148,0,0.4341,0.1486,0.1048,0.2616,0.7372,0.1098,0.6511,1.7808,1.0673,0.0450,0.7813,1.4514,1.1980,0.1388,0.6528,1.6465,1.5192,0.0044,0.4120,1.5858,1.2257
37149,0,0.8990,0.1162,0.1282,0.2968,0.7849,0.1319,0.7029,1.8257,1.0185,0.0892,0.8211,1.5512,1.2697,0.1564,0.7118,1.6268,1.4492,0.0241,0.4490,1.5325,1.4047
37150,0,0.8058,0.0588,0.2072,0.3643,0.8569,0.1654,0.9138,1.8168,0.9609,0.1116,1.0200,1.6409,1.4010,0.1393,0.9481,1.6514,1.3883,0.0294,0.6715,1.6537,1.4441
37151,0,0.2319,-0.1391,0.1495,0.3343,0.7217,0.1220,0.6788,1.0454,0.6147,0.0169,0.7946,0.9632,0.8706,0.0478,0.7109,0.9385,0.7945,-0.0733,0.3869,1.1113,0.7732
37152,0,0.6234,-0.1129,-0.0252,0.3654,0.5773,0.0221,0.3687,0.4188,0.2628,-0.0902,0.3861,0.4027,0.2881,-0.0317,0.3223,0.2731,0.2135,-0.1644,-0.0260,0.5329,0.1254
37153,0,0.6733,0.1111,-0.1617,0.4224,0.6042,-0.0365,0.2835,0.5047,0.3628,-0.1556,0.2756,0.5163,0.3243,-0.0917,0.3014,0.4072,0.2626,-0.2065,0.0321,0.5313,0.1186
37154,0,0.7934,0.1279,-0.2291,0.3876,0.5845,-0.0518,0.1617,0.5184,0.5533,-0.2103,0.1313,0.5621,0.4392,-0.1578,0.1546,0.5391,0.3597,-0.3320,-0.0823,0.5984,0.1329
37155,0,0.9049,-0.0135,-0.2477,0.5055,0.7286,-0.0170,0.2296,0.6351,0.6480,-0.1659,0.1502,0.6075,0.5235,-0.1323,0.1348,0.5840,0.4719,-0.3501,-0.0827,0.6257,0.1631
37156,0,0.5420,-0.0927,-0.2342,0.6033,0.8063,0.0335,0.3566,0.7112,0.5529,-0.0977,0.2986,0.6028,0.4908,-0.0699,0.2602,0.5430,0.4718,-0.2678,-0.0190,0.5524,0.1600
37157,0,0.7673,0.0438,-0.1634,0.5411,0.7336,0.0155,0.4396,0.7300,0.4461,-0.0866,0.3710,0.6793,0.4715,-0.0446,0.3524,0.5616,0.4506,-0.1896,0.0742,0.6160,0.2281
37158,0,0.9016,0.1624,-0.1639,0.4807,0.7591,-0.0216,0.3024,0.6990,0.4480,-0.1270,0.2651,0.7162,0.4510,-0.0674,0.2887,0.6020,0.4241,-0.2050,0.0560,0.6490,0.2542
37159,0,0.8193,0.1955,-0.2114,0.4580,0.7812,-0.0213,0.1221,0.8238,0.5324,-0.1274,0.1183,0.8124,0.4990,-0.0512,0.2115,0.6392,0.4270,-0.1859,0.1711,0.6299,0.2037
37160,0,0.7812,0.2913,-0.2393,0.4169,0.7812,0.0187,0.2833,1.0150,0.3822,-0.0495,0.3053,0.9758,0.5100,0.0566,0.4706,0.6676,0.4470,0.0070,0.5741,0.6221,0.2612
37161,0,0.7833,0.3685,-0.3052,0.2921,0.6140,0.0508,0.3403,0.7857,0.0871,-0.0352,0.4272,0.7096,0.2101,0.0545,0.5453,0.4231,0.2698,-0.0369,0.5111,0.4423,0.1585
37162,0,0.3882,0.2784,-0.3745,0.2327,0.4378,0.0874,0.1688,0.5329,0.0364,-0.0623,0.2274,0.3566,-0.0007,-0.0137,0.3548,0.1768,0.1467,-0.2291,0.3505,0.3603,-0.0220
37163,0,0.2208,0.1594,-0.3956,0.2755,0.4104,0.0703,0.1910,0.4649,0.0845,-0.0498,0.1892,0.2262,0.0235,-0.0105,0.3179,0.1695,0.1730,-0.2595,0.3309,0.4455,-0.0272
37164,0,0.1809,0.1974,-0.3536,0.2872,0.4649,0.0475,0.3522,0.5280,0.0746,-0.0090,0.4656,0.3428,0.1082,0.0390,0.5494,0.2923,0.1944,-0.1359,0.4055,0.5697,-0.0115
37165,0,0.2580,0.2868,-0.2819,0.2232,0.6828,0.0180,0.6047,0.5733,0.0584,-0.0166,0.7404,0.4914,0.1664,0.0536,0.8010,0.3639,0.1878,-0.0009,0.6231,0.5992,-0.0024
37166,0,0.3241,0.6047,0.4326,0.3905,0.6017,0.0727,0.3714,0.3431,0.0697,-0.0254,0.4554,0.2895,0.1090,-0.0024,0.4730,0.1799,0.1379,-0.1129,0.3564,0.3870,0.0139
37167,0,0.6443,0.6110,0.3301,0.6679,0.3890,0.1619,0.4252,0.5491,0.0798,0.0325,0.5611,0.4490,0.1934,0.0372,0.6076,0.3335,0.2202,-0.1368,0.4334,0.5611,0.0950
37168,0,0.7347,0.2693,-0.3847,0.4929,0.5830,0.1210,0.8348,0.8017,0.0798,0.0345,0.9302,0.6212,0.2541,0.0769,0.9675,0.5017,0.2683,-0.0714,0.7180,0.7981,0.0649
37169,0,0.6023,0.1851,-0.2693,0.3196,0.7138,0.0598,0.6217,0.6011,0.0465,-0.0130,0.6765,0.4060,0.1105,0.0352,0.6782,0.3249,0.1675,-0.1208,0.4190,0.6217,-0.0438
37170,0,0.2244,0.1066,-0.2212,0.3916,0.6372,0.0251,0.3885,0.4698,0.0018,-0.0202,0.4430,0.2756,0.0034,0.0500,0.4943,0.1897,0.1272,-0.1583,0.2873,0.4636,-0.0498
37171,0,0.4213,0.1529,-0.2305,0.3780,0.6029,-0.0034,0.3249,0.5765,0.1223,-0.0307,0.3633,0.4307,0.1316,0.0630,0.4895,0.2732,0.2316,-0.1125,0.4809,0.4878,0.0253
37172,0,0.6611,0.3080,-0.2557,0.3151,0.5817,-0.0275,0.4355,1.0673,0.4145,-0.0454,0.5080,0.9456,0.5426,0.0779,0.6837,0.7120,0.5544,0.0575,0.7821,0.7016,0.3397
37173,0,0.3786,0.4276,-0.2907,0.2519,0.5786,0.0598,0.4085,0.9380,0.3803,-0.0486,0.4552,0.8206,0.5506,0.0209,0.5839,0.6188,0.5477,-0.0109,0.5834,0.5774,0.3771
37174,0,0.3854,0.4782,-0.3093,0.2207,0.5894,0.1456,0.2289,0.4176,0.1739,-0.0446,0.2626,0.3859,0.2594,-0.0369,0.3136,0.2329,0.2746,-0.1986,0.1925,0.3635,0.1460
37175,0,0.6072,0.4181,-0.2758,0.2529,0.6021,0.0630,0.4920,0.5748,0.1692,-0.0554,0.4875,0.4731,0.2201,-0.0227,0.4802,0.3547,0.2416,-0.1973,0.2354,0.5651,0.1068
37176,0,0.7822,0.2797,-0.2059,0.3031,0.6101,0.0181,0.5352,0.5765,0.1339,-0.0757,0.5044,0.4172,0.1298,-0.0271,0.5097,0.3639,0.2094,-0.1979,0.2955,0.5729,0.0400
37177,0,0.4776,0.2077,-0.1767,0.3298,0.5972,0.0115,0.2601,0.3409,0.1138,-0.0850,0.2962,0.2450,0.0533,-0.0292,0.3564,0.2206,0.1630,-0.2046,0.1934,0.3856,-0.0120
37178,0,0.5294,0.2749,-0.2036,0.3059,0.5253,0.0184,0.3327,0.3810,0.1226,-0.0721,0.3263,0.2380,0.0822,0.0023,0.3632,0.1579,0.1729,-0.0960,0.1651,0.2566,0.0467
37179,0,0.8863,0.3512,-0.2421,0.2832,0.4342,0.0932,0.3937,0.4912,0.0753,-0.0294,0.3645,0.2363,0.0939,0.0647,0.3524,0.0940,0.1832,-0.0204,0.1865,0.1469,0.1282
37180,0,0.8443,0.3667,-0.2688,0.3153,0.3768,0.1188,0.3157,0.6206,0.0541,-0.0013,0.4354,0.3263,0.1341,0.0904,0.5080,0.1711,0.2137,-0.0825,0.3805,0.2925,0.1087
37183,0,0.4547,0.1360,-0.2338,0.2524,0.5024,-0.0203,0.2285,0.0883,0.1182,-0.1127,0.2828,0.0755,0.0746,-0.0288,0.2457,0.0198,0.1013,-0.1023,0.0631,0.3133,-0.0317
37184,0,0.4954,0.0747,-0.2444,0.2598,0.5520,0.1339,0.2439,0.3337,0.1771,-0.0625,0.3035,0.2838,0.2067,-0.0648,0.3109,0.2349,0.2282,-0.2555,0.1018,0.5692,0.0287
37185,0,0.4849,0.0504,-0.1797,0.3167,0.6270,0.1127,0.4185,0.6095,0.2467,-0.0227,0.4675,0.5386,0.3366,-0.0124,0.4857,0.4519,0.3165,-0.1967,0.2069,0.7951,0.1428
37188,0,0.2092,0.1002,-0.0621,0.2102,0.4151,0.1034,0.4326,0.6429,0.1472,0.0131,0.5443,0.5414,0.3185,0.0669,0.5510,0.4001,0.3775,-0.0765,0.3432,0.5373,0.3886
37190,0,0.2228,0.0152,-0.0099,0.2254,0.3750,-0.0553,0.0811,0.4260,0.0901,-0.0684,0.2891,0.3265,0.1687,-0.0136,0.3343,0.1272,0.1809,-0.1151,0.1381,0.2432,0.1137
37191,0,0.3750,0.1340,0.0075,0.2283,0.4375,0.0773,0.4028,0.8532,0.0412,0.0362,0.5744,0.6546,0.2707,0.0891,0.6153,0.4132,0.3393,-0.0147,0.3883,0.4495,0.2461
37192,0,0.2779,0.1380,0.0080,0.2218,0.4389,0.1196,0.3646,0.7327,0.0399,0.0317,0.4901,0.5277,0.2165,0.0819,0.4764,0.3375,0.2889,-0.0400,0.2633,0.4098,0.2237
37193,0,0.2233,0.1374,0.0229,0.2601,0.4886,0.1397,0.2980,0.7223,0.1215,0.0320,0.4356,0.5198,0.2876,0.0628,0.4142,0.3584,0.3388,-0.0791,0.1821,0.4897,0.3155
37194,0,0.1735,0.1364,0.0596,0.3822,0.6779,0.1871,0.6038,1.2194,0.2975,0.1345,0.7675,1.0291,0.5816,0.1541,0.7677,0.8809,0.6372,0.0323,0.5354,0.9650,0.5956
37195,0,0.1796,0.1054,-0.0170,0.5227,0.8238,0.1315,0.6582,1.2675,0.4440,0.1068,0.8519,1.1469,0.6848,0.1469,0.8367,1.0420,0.7256,0.0702,0.6476,1.0760,0.6724
37196,0,0.2941,0.0970,-0.0807,0.5549,0.7992,0.0948,0.6155,1.1262,0.3771,0.0775,0.8060,1.0728,0.6231,0.1199,0.8069,0.9399,0.6669,0.0703,0.6611,0.9461,0.5948
37197,0,0.2442,0.0627,0.0233,0.4981,0.7524,0.1509,0.7191,1.0485,0.3156,0.1091,0.8651,0.9986,0.6105,0.1402,0.8621,0.8651,0.6509,0.0894,0.7234,0.8800,0.5564
37198,0,0.2180,0.0050,0.0863,0.4670,0.7563,0.1673,0.7136,1.1351,0.3908,0.1342,0.9226,1.0276,0.6500,0.1642,0.9120,0.9098,0.6830,0.0996,0.7495,0.9446,0.5959
37199,0,0.2773,0.0076,0.0864,0.5805,0.8188,0.0936,0.7096,1.2138,0.5162,0.1149,0.9713,1.0870,0.6829,0.1686,0.9561,0.9832,0.7229,0.1246,0.7817,0.9871,0.6988
37202,0,0.1696,0.0777,-0.0101,0.4820,0.7191,0.0399,0.4848,1.0902,0.5506,0.1025,0.9187,0.9256,0.5500,0.1571,0.9438,0.7656,0.5743,0.1418,0.8407,0.8121,0.3923
37203,0,0.2509,0.1311,-0.0310,0.4929,0.7378,0.0390,0.4629,1.0711,0.5351,0.0958,0.9127,0.9666,0.5784,0.1537,0.9319,0.8177,0.6008,0.1226,0.8144,0.8630,0.4460
37204,0,0.3994,0.2643,-0.0739,0.4543,0.7646,-0.0006,0.4386,1.1033,0.5038,0.0695,0.9078,1.0548,0.5709,0.1359,0.9193,0.9179,0.6088,0.0967,0.7797,0.9587,0.5041
37205,0,0.3610,0.2809,-0.0107,0.4285,0.6238,-0.0085,0.4967,1.1601,0.4738,0.0745,0.9216,1.0966,0.5733,0.1395,0.9204,0.9752,0.6287,0.0957,0.7619,1.0066,0.5641
37206,0,0.3132,0.0682,0.1023,0.5099,0.6321,0.0587,0.5898,1.2006,0.4744,0.1301,0.9538,1.0771,0.6198,0.1755,0.9394,0.9723,0.6645,0.1201,0.7652,1.0145,0.5945
37207,0,0.3970,-0.0198,0.0807,0.5762,0.8120,0.1081,0.6843,1.2080,0.4879,0.1491,0.9813,1.0658,0.6385,0.1867,0.9657,0.9642,0.6736,0.1249,0.7856,1.0234,0.5879
37210,0,0.8032,-0.0048,0.1489,0.4537,0.5298,-0.0696,0.3993,0.4028,0.2358,-0.1281,0.5659,0.2855,0.2064,-0.0321,0.4940,0.1776,0.1675,-0.0570,0.1494,0.4631,0.0811
37211,0,0.8548,0.0332,0.2237,0.5267,0.6835,-0.0376,0.5434,0.4372,0.1282,-0.0761,0.6624,0.3213,0.1556,0.0258,0.5919,0.2070,0.1545,-0.0177,0.2363,0.5088,0.0366
37212,0,0.4891,-0.0008,0.3467,0.4040,0.5839,-0.0418,0.3171,0.2231,0.1144,-0.0822,0.4245,0.1788,0.0814,0.0284,0.3161,0.1335,0.0857,0.0083,-0.0041,0.4820,-0.0164
37213,0,0.2974,0.0270,0.3076,0.5399,0.6796,0.0053,0.4943,0.6827,0.2331,0.0042,0.6023,0.6204,0.2995,0.0834,0.5463,0.5570,0.2979,0.0345,0.2510,0.8498,0.1995
37214,2,0.1717,-0.0549,0.1862,0.7403,1.0272,0.1428,0.7147,1.4895,0.6454,0.1191,0.8556,1.3501,0.9767,0.1446,0.8652,1.3340,0.9034,0.0230,0.5285,1.4988,0.8716
37215,2,0.4218,-0.1550,0.1511,0.8330,1.1707,0.1806,0.8100,1.8779,1.0101,0.1269,0.9531,1.7429,1.4736,0.1277,0.9589,1.8168,1.2884,-0.0077,0.5513,1.9197,1.3430
